"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Final: Combining First-Order Logic With Natural Logic for Question Answering","J. Shi; X. Ding; S. C. Hui; Y. Yan; H. Zhao; T. Liu; B. Qin","Research Center for Social Computing and Information Retrieval, Harbin Institute of Technology, Harbin, China; Research Center for Social Computing and Information Retrieval, Harbin Institute of Technology, Harbin, China; School of Computer Science and Engineering, Nanyang Technological University, Singapore; Research Center for Social Computing and Information Retrieval, Harbin Institute of Technology, Harbin, China; Research Center for Social Computing and Information Retrieval, Harbin Institute of Technology, Harbin, China; Research Center for Social Computing and Information Retrieval, Harbin Institute of Technology, Harbin, China; Research Center for Social Computing and Information Retrieval, Harbin Institute of Technology, Harbin, China",IEEE Transactions on Knowledge and Data Engineering,"1 May 2025","2025","37","6","3103","3117","Many question-answering problems can be approached as textual entailment tasks, where the hypotheses are formed by the question and candidate answers, and the premises are derived from an external knowledge base. However, current neural methods often lack transparency in their decision-making processes. Moreover, first-order logic methods, while systematic, struggle to integrate unstructured external knowledge. To address these limitations, we propose a neuro-symbolic reasoning framework called Final, which combines FIrst-order logic with NAtural Logic for question answering. Our framework utilizes first-order logic to systematically decompose hypotheses and natural logic to construct reasoning paths from premises to hypotheses, employing bidirectional reasoning to establish links along the reasoning path. This approach not only enhances interpretability but also effectively integrates unstructured knowledge. Our experiments on three benchmark datasets, namely QASC, WorldTree, and WikiHop, demonstrate that Final outperforms existing methods in commonsense reasoning and reading comprehension tasks, achieving state-of-the-art results. Additionally, our framework also provides transparent reasoning paths that elucidate the rationale behind the correct decisions.","1558-2191","","10.1109/TKDE.2025.3551231","National Natural Science Foundation of China(grant numbers:U22B2059,62176079); Natural Science Foundation of Heilongjiang Province(grant numbers:YQ2022F005); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10926899","Natural logic;first-order logic;textual inference;question answering","Logic;Cognition;Electricity;Forestry;Silicon;Sparks;Question answering (information retrieval);Semantics;Knowledge based systems;Transforms","","1","","66","IEEE","14 Mar 2025","June 2025","","IEEE","IEEE Journals"
"Knowledge Enhanced Graph Neural Networks","L. Werner; N. Layaïda; P. Genevès; S. Chlyah","Université Grenoble Alpes, INRIA, Grenoble, France; INRIA, Grenoble, France; CNRS, INRIA, Grenoble, France; Université Grenoble Alpes, INRIA, Grenoble, France",2023 IEEE 10th International Conference on Data Science and Advanced Analytics (DSAA),"6 Nov 2023","2023","","","1","10","Graph data is omnipresent and has a wide variety of applications, such as in natural science, social networks, or the semantic web. However, while being rich in information, graphs are often noisy and incomplete. As a result, graph completion tasks, such as node classification or link prediction, have gained attention. On one hand, neural methods, such as graph neural networks, have proven to be robust tools for learning rich representations of noisy graphs. On the other hand, symbolic methods enable exact reasoning on graphs. We propose Knowledge Enhanced Graph Neural Networks (KeGNN), a neuro-symbolic framework for graph completion that combines both paradigms as it allows for the integration of prior knowledge into a graph neural network model. Essentially, KeGNN consists of a graph neural network as a base upon which knowledge enhancement layers are stacked with the goal of refining predictions with respect to prior knowledge. We instantiate KeGNN in conjunction with two well-known graph neural networks, Graph Convolutional Networks and Graph Attention Networks, and evaluate KeGNN on multiple benchmark datasets for node classification.","","979-8-3503-4503-2","10.1109/DSAA60987.2023.10302495","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10302495","neuro-symbolic integration;graph neural networks;relational learning;knowledge graphs;fuzzy logic","Knowledge engineering;Semantic Web;Social networking (online);Semantics;Refining;Benchmark testing;Data science","","4","","44","IEEE","6 Nov 2023","9-13 Oct. 2023","9-13 Oct. 2023","IEEE","IEEE Conferences"
"Neuro-Symbolic Artificial Intelligence (AI) for Intent based Semantic Communication","C. K. Thomas; W. Saad","Bradley Department of Electrical and Computer Engineering, Wireless@VT, Virginia Tech, Arlington, VA, USA; Bradley Department of Electrical and Computer Engineering, Wireless@VT, Virginia Tech, Arlington, VA, USA",GLOBECOM 2022 - 2022 IEEE Global Communications Conference,"11 Jan 2023","2022","","","2698","2703","Intent-based networks that integrate sophisticated machine reasoning technologies will be a cornerstone of future wireless 6G systems. Intent-based communication requires the network to consider the semantics (meanings) and effectiveness (at end-user) of the data transmission. This is essential if 6G systems are to communicate reliably with fewer bits while simultaneously providing connectivity to heterogeneous users. In this paper, contrary to state of the art, which lacks explainability of data, the framework of neuro-symbolic artificial intelligence (NeSy AI) is proposed as a pillar for learning causal structure behind the observed data. In particular, the emerging concept of generative flow networks (GFlowNet) is leveraged for the first time in a wireless system to learn the probabilistic structure which generates the data. Further, a novel optimization problem for learning the optimal encoding and decoding functions is rigorously formulated with the intent of achieving higher semantic reliability. Novel analytical formulations are developed to define key metrics for semantic message transmission, including semantic distortion, semantic similarity, and semantic reliability. These semantic measure functions rely on the proposed definition of semantic content of the knowledge base and this information measure is reflective of the nodes' reasoning capabilities. Simulation results validate the ability to communicate efficiently (with less bits but same semantics) and significantly better compared to a conventional system which does not exploit the reasoning capabilities.","2576-6813","978-1-6654-3540-6","10.1109/GLOBECOM48099.2022.10001097","Office of Naval Research (ONR)(grant numbers:N00014-19-1-2621); MURI; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10001097","","Wireless communication;6G mobile communication;Simulation;Semantics;Probabilistic logic;Cognition;Decoding","","20","","14","IEEE","11 Jan 2023","4-8 Dec. 2022","4-8 Dec. 2022","IEEE","IEEE Conferences"
"Knowledge Infusion for Context-Aware Sensor-Based Human Activity Recognition","L. Arrotta; G. Civitarese; C. Bettini","Dept. of Computer Science, University of Milan, Milan, Italy; Dept. of Computer Science, University of Milan, Milan, Italy; Dept. of Computer Science, University of Milan, Milan, Italy",2022 IEEE International Conference on Smart Computing (SMARTCOMP),"14 Jul 2022","2022","","","1","8","Neuro-symbolic AI methods aim at integrating the capabilities of data-driven deep learning solutions with the ones of more traditional symbolic approaches. These techniques have been poorly explored in the sensor-based Human Activity Recognition (HAR) research field, even if they could lead to multiple benefits such as improving model interpretability and reducing the amount of labeled data that is necessary to reliably train the model. In this paper, we propose DUSTIN, a novel knowledge infusion approach for sensor-based HAR. DUSTIN concatenates the features automatically extracted by a CNN model from raw sensor data and high-level context data with the ones inferred by a knowledge-based reasoner. In particular, the symbolic features encode common-sense knowledge about the activities which are consistent with the context of the user, and they are infused within the model before the classification layer. We experimentally evaluated DUSTIN on a HAR dataset of mobile devices sensor data that includes 14 different activities performed by 26 users. Our results show that DUSTIN outperforms state-of-the-art neuro-symbolic approaches, with the advantage of requiring a limited amount of training data and training epochs to reach satisfying recognition rates.","2693-8340","978-1-6654-8152-6","10.1109/SMARTCOMP55677.2022.00016","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9821036","activity recognition;neuro-symbolic AI;knowledge infusion","Deep learning;Training;Knowledge engineering;Neural networks;Ontologies;Feature extraction;Data models","","5","","22","IEEE","14 Jul 2022","20-24 June 2022","20-24 June 2022","IEEE","IEEE Conferences"
"Recognizing Unseen States of Unknown Objects by Leveraging Knowledge Graphs","F. Gouidis; K. Papoutsakis; T. Patkos; A. Argyros; D. Plexousakis","Foundation for Research and Technology-Hellas, Greece; Hellenic Mediterranean University, Greece; Foundation for Research and Technology-Hellas, Greece; Foundation for Research and Technology-Hellas, Greece; Foundation for Research and Technology-Hellas, Greece",2025 IEEE/CVF Winter Conference on Applications of Computer Vision (WACV),"8 Apr 2025","2025","","","8648","8659","We investigate the problem of Object State Classification (OSC) in the context of zero-shot learning. Specifically, we propose the first method for Zero-shot Object-agnostic State Classification (OaSC) that, given an image, infers the state of a single object without relying on the knowledge or the estimation of the object class. In that direction, we capitalize on Knowledge Graphs (KGs) for structuring and organizing external knowledge, which, in combination with visual information, enable effective inference of the states of objects that have not been encountered in the training set. Having this unique property, a significant strength of our method is that it can handle an Open Set of object classes. We investigate the performance of OaSC in various datasets and settings, against several hypotheses and in comparison with state-of-the-art approaches for object attribute classification. OaSC outperforms these methods significantly across all benchmarks. 1","2642-9381","979-8-3315-1083-1","10.1109/WACV61041.2025.00838","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10943475","object state classification;zero-shot learning;knowledge graphs;neurosymbolic integration;graph neural networks","Training;Visualization;Computer vision;Zero shot learning;Estimation;Knowledge graphs;Benchmark testing;Graph neural networks","","1","","81","IEEE","8 Apr 2025","26 Feb.-6 March 2025","26 Feb.-6 March 2025","IEEE","IEEE Conferences"
"Neurosymbolic Knowledge Distillation","H. D. Gupta; V. S. Sheng","Department of Computer Science, Texas Tech University, Lubbock, USA; Department of Computer Science, Texas Tech University, Lubbock, USA",2023 IEEE International Conference on Big Data (BigData),"22 Jan 2024","2023","","","5243","5249","The rapid advancement of neural networks has permeated industries worldwide. However, this remarkable success often faces adversity while deploying on devices with limited resources due to the high computational power demands and storage requirements. To address these challenges, a model compressing technique such as knowledge distillation (KD) has emerged as an effective process for training compact models. However, due to the lack of interpretability, knowledge distillation is often hard to explain. In this paper, our focus is to implement a knowledge distillation framework that can provide interpretability alongside improved performance. With the help of our experiments, we demonstrate that this can be achieved by integrating first-order logical formulas into a neurosymbolic learning approach within the knowledge distillation framework. Diverging from the prior research, in this paper, we introduce a Neurosymbolic Knowledge Distillation Framework (KD-LTN), which is a composition of Logic Tensor Network (LTN) and Knowledge Distillation (KD). Notably, our KD-LTN network not only enhances interpretability but also achieves accuracy improvements, compared with the conventional knowledge distillation framework.","","979-8-3503-2445-7","10.1109/BigData59044.2023.10386968","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10386968","domain knowledge;knowledge distillation;neurosymbolic;AI;neural networks","Knowledge engineering;Training;Industries;Tensors;Power demand;Computational modeling;Neural networks","","1","","36","IEEE","22 Jan 2024","15-18 Dec. 2023","15-18 Dec. 2023","IEEE","IEEE Conferences"
"Decider: A Dual-System Rule-Controllable Decoding Framework for Language Generation","C. Xu; T. Lan; Y. Ji; C. Yu; W. Wang; J. Gao; Q. Dong; K. Qian; P. Li; W. Bi; B. Hu","Key Laboratory of Brain Health Intelligent Evaluation and Intervention, Ministry of Education (Bejing Institute of Technology), Beijing, China; School of Computer Science and Technology, Bejing Institute of Technology, Beijing, China; Key Laboratory of Brain Health Intelligent Evaluation and Intervention, Ministry of Education (Bejing Institute of Technology), Beijing, China; Key Laboratory of Brain Health Intelligent Evaluation and Intervention, Ministry of Education (Bejing Institute of Technology), Beijing, China; Key Laboratory of Brain Health Intelligent Evaluation and Intervention, Ministry of Education (Bejing Institute of Technology), Beijing, China; Key Laboratory of Brain Health Intelligent Evaluation and Intervention, Ministry of Education (Bejing Institute of Technology), Beijing, China; Key Laboratory of Brain Health Intelligent Evaluation and Intervention, Ministry of Education (Bejing Institute of Technology), Beijing, China; Key Laboratory of Brain Health Intelligent Evaluation and Intervention, Ministry of Education (Bejing Institute of Technology), Beijing, China; Nanjing University of Aeronautics and Astronautics, Nanjing, China; Key Laboratory of Brain Health Intelligent Evaluation and Intervention, Ministry of Education (Bejing Institute of Technology), Beijing, China; Key Laboratory of Brain Health Intelligent Evaluation and Intervention, Ministry of Education (Bejing Institute of Technology), Beijing, China",IEEE Transactions on Knowledge and Data Engineering,"5 Jun 2025","2025","37","7","3976","3990","Constrained decoding approaches aim to control the meaning or style of text generated by a Pre-trained Language Model (PLM) for various task-specific objectives at inference time. However, these methods often guide plausible continuations by greedily and explicitly selecting targets, which, while fulfilling the task requirements, may overlook the natural patterns of human language generation. In this work, we propose a novel decoding framework, Decider, which enables us to program high-level rules on how we might effectively complete tasks to control a PLM. Differing from previous works, our framework transforms the encouragement of concrete target words into the encouragement of all words that satisfy the high-level rules. Specifically, Decider is a dual system in which a PLM is equipped and controlled by a First-Order Logic (FOL) reasoner to express and evaluate the rules, along with a decision function that merges the outputs from both systems to guide the generation. Experiments on CommonGen and PersonaChat demonstrate that Decider can effectively follow given rules to guide a PLM in achieving generation tasks in a more human-like manner.","1558-2191","","10.1109/TKDE.2025.3554819","Postdoctoral Fellowship Program of CPSF(grant numbers:GZC20233403); National Natural Science Foundation of China(grant numbers:62450100,62227807,62376030,62272044,62373057,62402041,62476127,62406163); China Postdoctoral Science Foundation(grant numbers:2024M764142,2021M700423,2024T171131); Beijing Natural Science Foundation(grant numbers:L243034); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10938896","Controllable text generation;constrained decoding;first order logic;neuro-symbolic;knowledge graph","Decoding;Logic;Libraries;Training;Oral communication;Adaptation models;Wheels;Probability distribution;Vocabulary;Vectors","","","","73","IEEE","26 Mar 2025","July 2025","","IEEE","IEEE Journals"
"Contrastive Learning in Neural Tensor Networks using Asymmetric Examples","M. M. Islam; S. Sarkhel; D. Venugopal",Trinity College; Adobe Research; University of Memphis,2021 IEEE International Conference on Big Data (Big Data),"13 Jan 2022","2021","","","28","39","Neuro-Symbolic models combine the best of two worlds, knowledge representation capabilities of symbolic models and representation learning power of deep networks. In this paper, we develop a Neuro-Symbolic approach to infer unknown facts from relational data. A well-known approach is to use statistical relational models such as Markov Logic Networks (MLNs) to perform probabilistic inference. However, these approaches are known to be non-scalable and inaccurate for large, real-world problems. Therefore, given symbolic knowledge, we train a Neural Tensor Network (NTN) to learn representations for symmetries implied by the symbolic knowledge. Further, since the data is interconnected, predicting one fact can positively or negatively impact the prediction of other facts. Therefore, we train the NTN using open-world semantics over multiple possible worlds, learning to represent symmetries in each world. We evaluate our approach in several real-world benchmarks comparing with state-of-the-art relational learning methods, Neuro-Symbolic methods and purely symbolic methods clearly illustrating the generality, accuracy and scalability of our proposed approach.","","978-1-6654-3902-2","10.1109/BigData52589.2021.9671631","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9671631","Neuro-Symbolic Models;Relational Learning;Symmetry Representation Learning","Representation learning;Learning systems;Tensors;Uncertainty;Knowledge based systems;Neural networks;Semantics","","2","","48","IEEE","13 Jan 2022","15-18 Dec. 2021","15-18 Dec. 2021","IEEE","IEEE Conferences"
"Symbolic Knowledge Extraction and Distillation into Convolutional Neural Networks to Improve Medical Image Classification","K. H. Ngan; J. Phelan; J. Townsend; A. d. Garcez","Fujitsu Research of Europe Ltd, Slough, UK; University of London, London, UK; Fujitsu Research of Europe Ltd, Slough, UK; University of London, London, UK",2024 International Joint Conference on Neural Networks (IJCNN),"9 Sep 2024","2024","","","1","8","Convolutional Neural Networks (CNNs) have achieved outstanding performance in radiology tasks. However, CNNs lack the transparency and explainability necessary to enable their practical clinical adoption. This paper introduces a neural-symbolic approach allowing domain experts to intervene in the training of CNNs. Following extraction and expert validation of meaningful symbolic knowledge from a trained CNN, such knowledge is distilled back into a streamlined CNN. The approach is shown to enhance user control over conventional CNN training by combining interpretable symbolic representations into a simplified CNN, allowing domain experts to control the decision making process. The kernels in a given CNN layer are mapped to symbolic knowledge representations in the form of logic programming rules. Extracted knowledge is evaluated against known radiomics features, allowing doctors to decide based on best practice which kernels to keep or reject. Expert intervention takes place through relevant knowledge distillation back into a more compact CNN. Our results show that a student CNN can learn successfully even from multiple teachers (different knowledge-bases) to replicate the selected relevant kernels and corresponding classification results. The proposed approach delivers a trainable parameter reduction of at least 56.3% while achieving high cosine similarity for kernel replication and a fidelity score of 99.2%. Expert validation highlights the importance of this approach at fostering greater trust in AI-driven medical decision making.","2161-4407","979-8-3503-5931-2","10.1109/IJCNN60899.2024.10650683","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10650683","Explainable AI;Knowledge Distillation;Image Classification;Neural-Symbolic Cycle","Training;Decision making;Process control;Back;Radiology;Feature extraction;Convolutional neural networks","","","","37","IEEE","9 Sep 2024","30 June-5 July 2024","30 June-5 July 2024","IEEE","IEEE Conferences"
"Augmenting Deep Learning with Relational Knowledge from Markov Logic Networks","M. M. Islam; S. Sarkhel; D. Venugopal",University of Memphis; Adobe Research; University of Memphis,2020 IEEE International Conference on Big Data (Big Data),"19 Mar 2021","2020","","","54","63","Neuro-symbolic learning, where deep networks are combined with symbolic knowledge can help regularize the model and control overfitting. In particular, for applications where data instances are not independent, domain knowledge can be used to specify relational dependencies which may be hard to infer purely from the data. Symbolic AI models such as Markov Logic networks (MLNs) which are based on first-order logic are designed to represent and reason with uncertain background knowledge. However learning and inference algorithms in such models is known to be slow and inaccurate. In this paper, we develop a novel model that combines the best of both worlds, namely, the scalable learning capabilities of DNNs and symbolic knowledge specified in MLNs. To do this, we infer symmetries in the data based on the relational knowledge encoded in an MLN knowledge base and train a Convolutional Neural Network (CNN) to learn kernels combining symmetrical variables. However, by doing this, we are forced to split the relational data into independent instances for CNN training which may result is a loss of relational dependencies adding noise/uncertainty to the learned model. Therefore, instead of a single model, we learn a distribution over the model parameters. Our experiments illustrate that our model outperforms purely-MLN or purely-DNN based models in several different problem domains.","","978-1-7281-6251-5","10.1109/BigData50022.2020.9378055","National Science Foundation; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9378055","Markov Logic Networks;Symbolic Models;Relational Learning;Deep Networks","Knowledge engineering;Training;Uncertainty;Markov processes;Big Data;Data models;Kernel","","3","","42","IEEE","19 Mar 2021","10-13 Dec. 2020","10-13 Dec. 2020","IEEE","IEEE Conferences"
"Computational Fact-Checking of Online Discourse: Scoring Scientific Accuracy in Climate Change Related News Articles","T. Wittenborg; C. S. Tremel; O. Karras; S. Auer","L3S Research Center, Leibniz University Hanover, Hanover, Germany; L3S Research Center, Leibniz University Hanover, Hanover, Germany; TIB - Leibniz Information Centre for Science and Technology, Hanover, Germany; L3S Research Center, Leibniz University Hanover, Hanover, Germany",2025 IEEE International Conference on Knowledge Graph (ICKG),"26 Feb 2026","2025","","","371","378","Democratic societies need reliable information. Misinformation in popular media, such as news articles or videos, threatens to impair civic discourse. Citizens are, unfortunately, not equipped to verify the flood of content consumed daily at increasing rates. This work aims to quantify the scientific accuracy of online media semi-automatically. We investigate the state of the art of climate-related ground truth knowledge representation. By semantifying media content of unknown veracity, their statements can be compared against these ground truth knowledge graphs. We implemented a workflow using LLM-based statement extraction and knowledge graph analysis. Our implementation can streamline content processing towards state-of-the-art knowledge representation and veracity quantification. Developed and evaluated with the help of 27 experts and detailed interviews with 10, the tool evidently provides a beneficial veracity indication. These findings are supported by 43 anonymous participants from a parallel user survey. This initial step, however, is unable to annotate public media at the required granularity and scale. Additionally, the identified state of climate change knowledge graphs is vastly insufficient to support this neurosymbolic fact-checking approach. Further work towards a FAIR (Findable, Accessible, Interoperable, Reusable) ground truth and complementary metrics is required to support civic discourse scientifically.","","979-8-3315-6689-0","10.1109/ICKG66886.2025.00055","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11391800","Scientific Accuracy;Climate Change;Fake News;LLM","Surveys;Measurement;Climate change;Accuracy;Semantics;Prototypes;Knowledge graphs;Reliability;Fake news;Videos","","","","18","IEEE","26 Feb 2026","13-14 Nov. 2025","13-14 Nov. 2025","IEEE","IEEE Conferences"
"Systems and Control Perspectives on Hybrid Learning and Neurosymbolic Artificial Intelligence","J. Baras",NA,2025 European Control Conference (ECC),"14 Oct 2025","2025","","","1524","1524","We consider inference, control and decision making in single-agent or multi-agent dynamical systems, where the dynamical systems are hybrid automata, and the metrics and specifications involve hybrid variables, i.e. both Boolean and numerical variables. We first describe the great variety of applications that lead to such problems including autonomous cars and large scale smart robo-cab systems, sensor networks, to next generation hybrid terrestrial and non-terrestrial networks, smart energy systems, medical diagnosis problems, smart manufacturing systems, scheduling in modern semiconductor manufacturing foundries, network security and trust. The complexity of such autonomous systems necessitates the efficient integration of domain knowledge based methods with data driven methods, i.e. machine learning (ML) and artificial intelligence methods. We identify several key challenges in these problems: achieving high performance with limited data samples, unsupervised and supervised ML with hybrid variables, multi-criteria based AI, risk and performance duality and its relationship to efficient sampling and large deviations theory, novel model predictive problems with hybrid systems and on graphs, efficient integration of domain specific LLMs with Knowledge Graphs (KGs). We demonstrate how trade-off analysis via multi-objective optimization, with hybrid variables, can play an important role in solving such problems. We describe such methods and algorithms as examples of homotopy optimization with hybrid variables. We describe how the resulting algorithms relate closely to Neurosymbolic AI.","2996-8895","978-3-907144-12-1","10.23919/ECC65951.2025.11187079","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11187079","Hybrid homotopy optimization;risk sensitive optimization;hybrid variable learning","Measurement;Semiconductor device manufacture;Predictive models;Network security;Prediction algorithms;Medical diagnosis;Dynamical systems;Optimization;Next generation networking;Smart manufacturing","","","","0","","14 Oct 2025","24-27 June 2025","24-27 June 2025","IEEE","IEEE Conferences"
"A Hybrid Soft–Hard Rule Learning Framework With Layout-Type Constraints for Poster-Level Spatial Relation Extraction","P. Chao","Henan Industry and Trade Vocational College, Zhengzhou, China",IEEE Access,"1 Jan 2026","2025","13","","217596","217618","Poster-level relation extraction (PosterRE) identifies spatial and semantic relationships among layout elements. While recent rule-based approaches improve model effectiveness, pipeline methods suffer from error propagation and end-to-end methods risk learning spurious rules. A critical limitation is neglecting element type information during rule acquisition. Building upon established neural-symbolic learning principles, we present Soft-Hard Rules with Layout Type Constraints (SH-LTRs), a framework that adapts hybrid soft-hard rule learning to spatial reasoning domains. Our approach combines a Hard Layout Type Rules Module (H-LTRs) that establishes rigid type-aware constraints through spatial pattern mining with a Soft Layout Type Rule Reasoning Module (S-LTRs) that parameterizes rule inference via neural networks. Through a rule consistency loss function, S-LTRs learns under hard rule guidance, preventing incorrect rule acquisition. Extensive experiments across three benchmark datasets and two baseline architectures demonstrate state-of-the-art performance with F1 and IgnF1 scores of 87.39 and 82.43, surpassing existing rule learning frameworks for layout understanding.","2169-3536","","10.1109/ACCESS.2025.3644951","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11301690","Poster-level relation extraction;rules learning;hard rules;soft rules;rule consistency loss;layout understanding","Layout;Cognition;Training;Knowledge graphs;Data mining;Semantics;Logic;Visualization;Deep learning;Data models","","","","50","CCBY","16 Dec 2025","2025","","IEEE","IEEE Journals"
"SmartPilot: A Multiagent CoPilot for Adaptive and Intelligent Manufacturing","C. Shyalika; R. Prasad; A. Al Ghazo; D. Eswaramoorthi; H. Kaur; S. S. Muthuselvam; A. Sheth","Artificial Intelligence Institute, University of South Carolina, Columbia, SC, USA; Artificial Intelligence Institute, University of South Carolina, Columbia, SC, USA; Artificial Intelligence Institute, University of South Carolina, Columbia, SC, USA; Artificial Intelligence Institute, University of South Carolina, Columbia, SC, USA; Artificial Intelligence Institute, University of South Carolina, Columbia, SC, USA; Artificial Intelligence Institute, University of South Carolina, Columbia, SC, USA; Artificial Intelligence Institute, University of South Carolina, Columbia, SC, USA",2025 IEEE Conference on Artificial Intelligence (CAI),"7 Jul 2025","2025","","","1","8","In the dynamic landscape of Industry 4.0, achieving efficiency, precision, and adaptability is essential to optimize manufacturing operations. Industries suffer due to supply chain disruptions caused by anomalies, which are being detected by current AI models but leaving domain experts uncertain without deeper insights into these anomalies. Additionally, operational inefficiencies persist due to inaccurate production forecasts and the limited effectiveness of traditional AI models for processing complex sensor data. Despite these advancements, existing systems lack the seamless integration of these capabilities needed to create a truly unified solution for enhancing production and decision-making. We propose SmartPilot, a neurosymbolic, multiagent CoPilot designed for advanced reasoning and contextual decision-making to address these challenges. SmartPilot processes multimodal sensor data and is compact to deploy on edge devices. It focuses on three key tasks: anomaly prediction, production forecasting, and domain-specific question answering. By bridging the gap between AI capabilities and real-world industrial needs, SmartPilot empowers industries with intelligent decision-making and drives transformative innovation in manufacturing. The demonstration video, datasets, and supplementary materials are available at https://github.com/ChathurangiShyalika/SmartPilot.","","979-8-3315-2400-5","10.1109/CAI64502.2025.00007","NSF(grant numbers:2119654); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11050458","Smart Manufacturing;Multimodal data;CoPilot;Multiagent;Neurosymbolic AI","Industries;Technological innovation;Multimodal sensors;Decision making;Supply chains;Production;Predictive models;Question answering (information retrieval);Artificial intelligence;Smart manufacturing","","1","","32","IEEE","7 Jul 2025","5-7 May 2025","5-7 May 2025","IEEE","IEEE Conferences"
"PROTOtypical Logic Tensor Networks (PROTO-LTN) for Zero Shot Learning","S. Martone; F. Manigrasso; F. Lamberti; L. Morra","Department of Control and Computer Engineering, Politecnico di Torino; Department of Control and Computer Engineering, Politecnico di Torino; Department of Control and Computer Engineering, Politecnico di Torino; Department of Control and Computer Engineering, Politecnico di Torino",2022 26th International Conference on Pattern Recognition (ICPR),"29 Nov 2022","2022","","","4427","4433","Semantic image interpretation can vastly benefit from approaches that combine sub-symbolic distributed representation learning with the capability to reason at a higher level of abstraction. Logic Tensor Networks (LTNs) are a class of neuro-symbolic systems based on a differentiable, first-order logic grounded into a deep neural network. LTNs replace the classical concept of training set with a knowledge base of fuzzy logical axioms. By defining a set of differentiable operators to approximate the role of connectives, predicates, functions and quantifiers, a loss function is automatically specified so that LTNs can learn to satisfy the knowledge base. We focus here on the subsumption or isOfClass predicate, which is fundamental to encode most semantic image interpretation tasks. Unlike conventional LTNs, which rely on a separate predicate for each class (e.g., dog, cat), each with its own set of learnable weights, we propose a common isOfClass predicate, whose level of truth is a function of the distance between an object embedding and the corresponding class prototype. The PROTOtypical Logic Tensor Networks (PROTO-LTN) extend the current formulation by grounding abstract concepts as parametrized class prototypes in a high-dimensional embedding space, while reducing the number of parameters required to ground the knowledge base.We show how this architecture can be effectively trained in the few and zero-shot learning scenarios. Experiments on Generalized Zero Shot Learning benchmarks validate the proposed implementation as a competitive alternative to traditional embedding-based approaches. The proposed formulation opens up new opportunities in zero shot learning settings, as the LTN formalism allows to integrate background knowledge in the form of logical axioms to compensate for the lack of labelled examples. PROTO-LTN was implemented in Tensorflow and is available at https://github.com/FrancescoManigrass/PROTO-LTN.git","2831-7475","978-1-6654-9062-7","10.1109/ICPR56361.2022.9956239","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9956239","","Training;Representation learning;Tensors;Grounding;Knowledge based systems;Semantics;Neural networks","","9","","36","IEEE","29 Nov 2022","21-25 Aug. 2022","21-25 Aug. 2022","IEEE","IEEE Conferences"
